user_img,user_name,user_sex,user_follow_num,user_fans_num,user_add,user_introduction,user_like_num,user_play_num,user_read_num,user_level,comment,comment_like_num,video_like_num,video_title,video_play_num,video_barrage_num,video_datetime,video_coin_num,video_collect_num,video_share_num,video_introduction,video_tags,barrage_file_name,comment_datetime,reply_content_list,reply_datetime_list,reply_likes_list,reply_uname_list,reply_level_list,label
http://i0.hdslb.com/bfs/face/e1e71d0a8e6cfa7e127c36a7bdea82ad23b8bba3.jpg,ひとつろく-,男,205,1,https://space.bilibili.com/400952622,那朵云看起来就像一朵云,73,0,0,4,颅  浮  宫,24623,3,东京巨型人脸气球晚上还会发光...太吓人,507626,1982,2021/7/17 11:35,160,1664,8137,"https://www.youtube.com/watch?v=RzLeMFCJW48
16日，在日本东京上空升起的巨型人脸气球到了晚上还会发出一闪一闪的黄色光芒，在黑色的夜幕中，显得尤为惊悚。有日本网友吐槽这像是古代罪人被砍头后，头颅被悬街示众，“这是要故意让东京奥运会失败吗？！”","['东京奥运会', '奥运会', '日本', '惊悚', '吐槽', '人脸气球', '吓人', '日本东京', '失败']",C:/Application/PAPER/B/data/barrage_set/BV1EL411H7ow.txt,2021/7/17 11:42,"['这张脸是“选”出来的，换言之，有真人的。\n我只想知道究竟有多大的仇恨？！[doge][doge]', '回复 @三哥自尊心超强 :有真人？？？？？我滴个天，什么仇什么怨啊这是？！', '哪怕换个流汗黄豆呢[笑哭]，也比这好看不是', '自古评论出奇才[妙啊]', '你他娘的还真是个天才', '回复 @三哥自尊心超强 :好像是平均脸[喜极而泣]是把征集而来的照片做的ai整合，我昨天看的新闻是这么说的', '好家伙都搁这儿传下去呢', '回复 @三哥自尊心超强 :更阴间了好吧，这是人能干出来事[捂脸]', '昨天睡前刷到，差点原地去世[微笑]', '你tnd还真是个天才', '上去自己动', '这可能会成为附近小盆友们的童年阴影[笑哭]', '我只想知道这模型是按谁来做的', '你们这些网友怎么这么有才，太牛逼了[捂眼][捂眼][捂眼]', '回复 @可食用肉咕 :流汗黄豆都比这好多了', '回复 @白夜浮灯__ :好像是自己投稿选的吧\n不是随机抽的', '回复 @三哥自尊心超强 :下面还连着钢丝套索是吧[doge][doge]', '从某种意义上来说，为什么它们擅长恐怖片的原因，就因为源自生活呀。我昨天第1次看到这个新闻[惊讶]，来回进退了几遍，没错呀我看的就是官网推送的新闻[疑惑]，不是恐怖片的预告啊。[捂脸]', '好家伙，一炮双响', '真人长这样也没问题，主要她是黑白的，又没有微笑，看上去就很渗人', '回复 @三哥自尊心超强 :那一天，我变成了光', '[热词系列_知识增加][热词系列_妙啊]', '回复 @三哥自尊心超强 :哈哈哈哈哈哈，我去，想象一下万一自己的脸被选中当气球，以这么阴间的方式悬浮在半空中[笑哭]，\n这也太……\n好玩了', '回复 @吃甜食真的好幸福 :就是选的真人的脸。\n【约20米高！日本东京上空浮现神秘巨型“人脸”：从上千人中征集而来-哔哩哔哩】https://b23.tv/U1TYY7', '回复 @三哥自尊心超强 :这是哪个缺德甜心宝贝儿想出来的主意啊[吃瓜]', '回复 @三哥自尊心超强 :好像不是 是收集了好多人的脸合成的[笑哭]', '髮国人震怒', '哈哈哈哈哈哈哈你太可怕了，你优秀得我惊恐', '牛批[支持]', '[热词系列_知识增加]', '交出你的二级号[doge]', '回复 @三哥自尊心超强 :是选的一些人，然后把他们的脸合成出来的新脸[吃瓜][doge]', '回复 @御坂19591号 :张…张伟？[doge]', '回复 @三哥自尊心超强 :好像是全球人种脸的结合体', '我记得这是一个艺术家弄得，原先疫情没爆发时就弄过，当时还是彩色的，其实这个东西你看起来挺恐怖（主要是这视频配乐太阴间），其实是有很多人在下面拍照参观的，挺有趣的（前提是有很多人很热闹）', '人头气球.真', '可能日本的配音跟我们的不一样[偷笑]', '点天灯？', '书无店砸', '中文果然博大精深[doge]', '离谱', '[热词系列_妙啊]', '回复 @三哥自尊心超强 :这个人该有多害怕[笑哭]', '[热词系列_知识增加][热词系列_妙啊]', '书店我自己砸，不劳您动手[藏狐]', '回复 @可食用肉咕 :哪怕放个野兽先辈呢', '这是日本在给二战战犯招魂！！！', '回复 @蘸喵酱吃花椒 :该不会是那个自杀的会计吧？[doge]', '书无砸[脱单doge]懂？', '绝活[热词系列_知识增加]', '你tn人才', '哈哈哈哈哈哈哈', '颅 浮 公 [doge]', '回复 @三哥自尊心超强 :不是说是AI选择后合成的吗？', '6', '光 之 巨 人', '这孩子打小就是个天才', '太阴间了，就日本会整活[囧]', '就你离谱哈哈哈哈哈哈哈', '哈哈哈哈哈哈', '吆西！[藏狐][藏狐]', '回复 @白夜浮灯__ :无数个人面孔合成的所谓存在也不存在的人面头雕', '回复 @三哥自尊心超强 :看着可不像亚洲人', '就你离大谱', 'md被你这么一说越发诡异了[笑哭]', '人才啊[热词系列_知识增加]', '哪来的宫啊？别瞎说，', '回复 @三哥自尊心超强 :这是投稿上去的，是脸主人自愿的', '硬生生把现实附上恐怖片色彩，下次日本鬼片没这一幕我不看，净整些阴间的东西。[藏狐]', '哈哈哈哈.那么搞笑你', '颅  辐  菅', '颅比奥', '回复 @三哥自尊心超强 :肖像权使用费给了多少？[嗑瓜子]', '太高了', '回复 @御坂19591号 :不应该拿张伟吗', '因为是热气球，所以下面还真吊着活人。', '一眼偷', '回复 @三哥自尊心超强 :太狠了', '装糊涂的天才啊!!!', '哈哈哈哈哈哈哈', '巴黎在日本[脱单doge]', '天才', '你他娘真是个人才[热词系列_妙啊][热词系列_妙啊]', '今日乳法[doge]', '你厉害（。＾▽＾）', '贞子本贞', '艺术来源于生活[笑哭]', '天选之子[doge]', '[热词系列_好活]', '[呲牙][呲牙]', '说吧，6级号怎么没的？', '都让你高完了[doge]', '绝了', '5毛，我发[傲娇]', '人才', '[热词系列_秀]']","[datetime.datetime(2021, 7, 17, 11, 56, 6), datetime.datetime(2021, 7, 17, 12, 30, 19), datetime.datetime(2021, 7, 17, 12, 5, 34), datetime.datetime(2021, 7, 17, 11, 51, 33), datetime.datetime(2021, 7, 17, 11, 58, 21), datetime.datetime(2021, 7, 17, 12, 39, 50), datetime.datetime(2021, 7, 17, 12, 6, 53), datetime.datetime(2021, 7, 17, 12, 35, 57), datetime.datetime(2021, 7, 17, 12, 14, 27), datetime.datetime(2021, 7, 17, 12, 11, 9), datetime.datetime(2021, 7, 17, 12, 9, 37), datetime.datetime(2021, 7, 17, 12, 54, 56), datetime.datetime(2021, 7, 17, 12, 30, 41), datetime.datetime(2021, 7, 17, 12, 17, 32), datetime.datetime(2021, 7, 17, 12, 22, 2), datetime.datetime(2021, 7, 17, 13, 24, 53), datetime.datetime(2021, 7, 17, 13, 5, 14), datetime.datetime(2021, 7, 17, 13, 18, 3), datetime.datetime(2021, 7, 17, 12, 20, 39), datetime.datetime(2021, 7, 17, 13, 53, 25), datetime.datetime(2021, 7, 17, 13, 26, 38), datetime.datetime(2021, 7, 17, 12, 11, 14), datetime.datetime(2021, 7, 17, 16, 7, 47), datetime.datetime(2021, 7, 17, 13, 53, 55), datetime.datetime(2021, 7, 17, 13, 33, 21), datetime.datetime(2021, 7, 17, 13, 29, 8), datetime.datetime(2021, 7, 17, 12, 27, 26), datetime.datetime(2021, 7, 17, 12, 21, 44), datetime.datetime(2021, 7, 17, 12, 18, 25), datetime.datetime(2021, 7, 17, 12, 11, 44), datetime.datetime(2021, 7, 17, 17, 49, 48), datetime.datetime(2021, 7, 17, 17, 1, 10), datetime.datetime(2021, 7, 17, 15, 23, 34), datetime.datetime(2021, 7, 17, 14, 50, 14), datetime.datetime(2021, 7, 17, 14, 20, 9), datetime.datetime(2021, 7, 17, 13, 43, 24), datetime.datetime(2021, 7, 17, 13, 18, 3), datetime.datetime(2021, 7, 17, 13, 10, 51), datetime.datetime(2021, 7, 17, 12, 33, 49), datetime.datetime(2021, 7, 17, 12, 33, 4), datetime.datetime(2021, 7, 17, 12, 25, 33), datetime.datetime(2021, 7, 17, 12, 23, 12), datetime.datetime(2021, 7, 17, 18, 23, 18), datetime.datetime(2021, 7, 17, 18, 15, 15), datetime.datetime(2021, 7, 17, 18, 7, 3), datetime.datetime(2021, 7, 17, 17, 56, 31), datetime.datetime(2021, 7, 17, 17, 50, 39), datetime.datetime(2021, 7, 17, 17, 48, 7), datetime.datetime(2021, 7, 17, 17, 15, 59), datetime.datetime(2021, 7, 17, 17, 3, 33), datetime.datetime(2021, 7, 17, 17, 0, 37), datetime.datetime(2021, 7, 17, 16, 54, 16), datetime.datetime(2021, 7, 17, 16, 14, 49), datetime.datetime(2021, 7, 17, 16, 4, 51), datetime.datetime(2021, 7, 17, 15, 43, 40), datetime.datetime(2021, 7, 17, 15, 24, 11), datetime.datetime(2021, 7, 17, 15, 21, 35), datetime.datetime(2021, 7, 17, 15, 17, 46), datetime.datetime(2021, 7, 17, 15, 17, 37), datetime.datetime(2021, 7, 17, 15, 13, 14), datetime.datetime(2021, 7, 17, 15, 11, 2), datetime.datetime(2021, 7, 17, 14, 59, 20), datetime.datetime(2021, 7, 17, 14, 57, 30), datetime.datetime(2021, 7, 17, 14, 57, 37), datetime.datetime(2021, 7, 17, 14, 48, 40), datetime.datetime(2021, 7, 17, 14, 50, 8), datetime.datetime(2021, 7, 17, 14, 31, 5), datetime.datetime(2021, 7, 17, 14, 28, 14), datetime.datetime(2021, 7, 17, 14, 22, 42), datetime.datetime(2021, 7, 17, 14, 20, 25), datetime.datetime(2021, 7, 17, 14, 20, 12), datetime.datetime(2021, 7, 17, 14, 14, 26), datetime.datetime(2021, 7, 17, 14, 13, 21), datetime.datetime(2021, 7, 17, 14, 6, 8), datetime.datetime(2021, 7, 17, 14, 3, 2), datetime.datetime(2021, 7, 17, 14, 3, 9), datetime.datetime(2021, 7, 17, 14, 0, 47), datetime.datetime(2021, 7, 17, 14, 0, 59), datetime.datetime(2021, 7, 17, 13, 53, 57), datetime.datetime(2021, 7, 17, 13, 50, 27), datetime.datetime(2021, 7, 17, 13, 47, 36), datetime.datetime(2021, 7, 17, 13, 46, 51), datetime.datetime(2021, 7, 17, 13, 28, 59), datetime.datetime(2021, 7, 17, 13, 28, 16), datetime.datetime(2021, 7, 17, 13, 26, 7), datetime.datetime(2021, 7, 17, 13, 17, 33), datetime.datetime(2021, 7, 17, 13, 7, 28), datetime.datetime(2021, 7, 17, 13, 0, 53), datetime.datetime(2021, 7, 17, 12, 53, 28), datetime.datetime(2021, 7, 17, 12, 40, 36), datetime.datetime(2021, 7, 17, 12, 39, 23), datetime.datetime(2021, 7, 17, 12, 29, 7), datetime.datetime(2021, 7, 17, 12, 27, 42), datetime.datetime(2021, 7, 17, 12, 27, 49), datetime.datetime(2021, 7, 17, 12, 19, 27), datetime.datetime(2021, 7, 17, 12, 14, 57)]","[1509, 278, 262, 127, 93, 61, 42, 29, 26, 18, 19, 8, 8, 8, 7, 6, 6, 5, 5, 3, 4, 3, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['三哥自尊心超强', '白夜浮灯__', '可食用肉咕', '三尺蒹葭', '不负韶光不负己', '御坂19591号', '罗屎王', '小鹦鹉螺汗国', 'In-Memory', '第十七张牌', '佚关', '路过的大酱', '蘸喵酱吃花椒', '我做蛋炒饭贼难吃', 'asdwasds', '皮土炖圆脸', '骤雨初尘', '路人甲的兔子', 'Rev_echo', '你才胖纸你全家都胖纸', '原瑟涩色', '七月代', '听雨深', '镜中的水月花', '安徒生家的喵喵酱', '吃甜食真的好幸福', '一包氮磷钾', '小拉桑', '草雨Cyyyyy', '徐海笑', '天神奥达', '恰红薯吗', '我要吃M78星云的奶黄包', '牛的亚匹', 'DC-003', '敢不敢让我中奖', '赵曾鑫丫', 'nya了个咪', 'WTM推爆', '范_达克霍姆', '美国网络舆论局', '莉莎菈', '何来万户捣衣声', '认真的明明', '城南子希', '毕导HSV', '淦水汲金', '从心蛋蛋', 'Monarches', 'Zforw', 'Theome', 'Teri-Ou', '老_安东尼', 'e啥OvO哦e', '咬不开的夏威夷果', '手圆援源守', '超大的大伊万', '睡不醒的十九月', '卢浮宫の蒙娜丽莎', '陆光yyds-', '燃人的火柴人', '最强脂肪体Panda', '罗丸喵', '冷铭阙', '希灵精神病院郝大夫', '柒月的金乌', '国漫加油加油加油', '大美女无限', '莲间琉璃心', '只打一拳', 'Holger-l', '却秦关', 'ye888910', '求求你别当舔狗好吗', '心之-沉岸', '高风年', '炸天帮王维', '皮三秀', '合照是也', '月光武大郎', '特哩离李力谱', 'SeerLannister', '我大种花家永世昌盛', '进击的冰猪', '猫居易', '九零后的佳佳', '芙蓉侯爵', '咪咪喵喵mao', '萌萌哒eevee', '哎呦裴老大', '阿源君', '深夜剁椒鱼头', '野生老舅', '迷之少年231', '寒蝉鸣泣落叶之时', '尼酷尼酷']","[4, 6, 5, 5, 2, 4, 5, 4, 6, 4, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 4, 5, 4, 5, 6, 5, 5, 6, 4, 5, 2, 6, 4, 6, 5, 5, 5, 5, 5, 4, 5, 5, 4, 5, 5, 5, 5, 5, 6, 6, 5, 6, 5, 4, 4, 4, 5, 6, 6, 4, 4, 3, 5, 4, 5, 5, 4, 4, 5, 5, 4, 5, 5, 5, 5, 4, 5, 5, 4, 4, 4, 3, 4, 4, 4, 5, 5, 2, 5, 5, 5, 5]",1
http://i0.hdslb.com/bfs/face/0a276a0f52407fb23210334e32babc5ea5bf8ed8.jpg,何何何何酱,男,81,25,https://space.bilibili.com/203318502,"
我来到这个世界为的是看太阳",195,163,4107,5,伊藤润二：谢谢祖国对我作品的认可,6702,3,东京巨型人脸气球晚上还会发光...太吓人,507626,1982,2021/7/17 11:35,160,1664,8137,"https://www.youtube.com/watch?v=RzLeMFCJW48
16日，在日本东京上空升起的巨型人脸气球到了晚上还会发出一闪一闪的黄色光芒，在黑色的夜幕中，显得尤为惊悚。有日本网友吐槽这像是古代罪人被砍头后，头颅被悬街示众，“这是要故意让东京奥运会失败吗？！”","['东京奥运会', '奥运会', '日本', '惊悚', '吐槽', '人脸气球', '吓人', '日本东京', '失败']",C:/Application/PAPER/B/data/barrage_set/BV1EL411H7ow.txt,2021/7/17 13:25,"['回复 @瓦尔特保卫祖国 :伊藤表示，我就是个画漫画的，真阴间还得看东京奥委会。', '伊藤自己都表示惊讶', '伊藤润二的人头气球[喜极而泣]', '人头气球.jpg[吃瓜]', '撅了[藏狐]', '这本子提前过中元节？\n翻了下日历，不是该下个月22号么？', '回复 @北邙流浪 :东京奥委会表示伊藤润二就是个画漫画的，他懂个P的人头气球[喜极而泣]', '伊藤润二：从来没有如此高的地位', '可找到你了，我还以为没人看过这个阴影呢', '绝了', '同时想到了伊藤润二', '连夜组团去日本偷气球（1/100）[OK]', '回复 @益剑封 :本子的节日貌似都按公历算', '其实我第一个反应也是伊藤润二[歪嘴]', '回复 @凌枷大人 :我第一反应也是人头气球，这个是我的真童年阴影[笑哭][笑哭][笑哭]', '看满离', '回复 @1beta :哪来的homo', '总觉得看过…几年前也有这种人头气球吧', '伊藤润二：吓老子一跳', '真的是太可怕了.jpg（伊藤润二脸）', '伊藤润二:我在三次元也整不出这阴间玩意，你找宫崎英高去吧！', '回覆 @益剑封 :鬼多，提前开', '人头气球你不是一个人', '太可怕了.jpg', '伊藤润二看了想申遗', '回复 @益剑封 :日本明治维新之后就没有农历了，但仍然保存了不少农历节日，所以索性就直接按阳历日期过农历节[OK]', '笑了，上去', '小日本不愧是阴间人，做的事跟阳间就没沾边过[辣眼睛]', '高，实在是高', '就在找这个[doge]']","[datetime.datetime(2021, 7, 17, 14, 28, 18), datetime.datetime(2021, 7, 17, 14, 14, 40), datetime.datetime(2021, 7, 17, 14, 45, 29), datetime.datetime(2021, 7, 17, 14, 27, 37), datetime.datetime(2021, 7, 17, 13, 29, 2), datetime.datetime(2021, 7, 17, 14, 42, 41), datetime.datetime(2021, 7, 17, 16, 0, 19), datetime.datetime(2021, 7, 17, 15, 41, 27), datetime.datetime(2021, 7, 17, 14, 47, 29), datetime.datetime(2021, 7, 17, 13, 46, 51), datetime.datetime(2021, 7, 17, 14, 39, 10), datetime.datetime(2021, 7, 17, 15, 54, 38), datetime.datetime(2021, 7, 17, 15, 22, 13), datetime.datetime(2021, 7, 17, 16, 22, 44), datetime.datetime(2021, 7, 17, 16, 43, 56), datetime.datetime(2021, 7, 17, 16, 10, 19), datetime.datetime(2021, 7, 17, 15, 13, 26), datetime.datetime(2021, 7, 17, 18, 23, 52), datetime.datetime(2021, 7, 17, 18, 18), datetime.datetime(2021, 7, 17, 17, 58, 32), datetime.datetime(2021, 7, 17, 17, 41, 28), datetime.datetime(2021, 7, 17, 17, 39, 23), datetime.datetime(2021, 7, 17, 17, 34, 31), datetime.datetime(2021, 7, 17, 17, 29, 57), datetime.datetime(2021, 7, 17, 17, 2, 49), datetime.datetime(2021, 7, 17, 16, 49, 30), datetime.datetime(2021, 7, 17, 16, 5, 17), datetime.datetime(2021, 7, 17, 15, 58, 29), datetime.datetime(2021, 7, 17, 15, 44, 39), datetime.datetime(2021, 7, 17, 15, 21, 2)]","[439, 125, 65, 31, 28, 18, 12, 10, 10, 7, 7, 3, 3, 2, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0]","['北邙流浪', '瓦尔特保卫祖国', '甜甜小锅巴', '凌枷大人', '1beta', '益剑封', 'haadss9801', '你的吴副班', '往后余生要快乐', '从黑洞向外窥视', 'JOOJJOOJOOJ', '雾山五行看了么', '曾穗四', '月下的幽灵君', '桑田苦海亦难渡', 'eachxxx', 'dark妈', '黄金矿工包工头', '乌鸦尾', '凉翀dossoa', 'kiss--shot', '张引弦', '天上狼眼', '寒喻朦胧', '腐二马琳', '山岚寂', '布谷衔穗', '白漆雕', '催城鸦', '早睡娃娃喵']","[6, 6, 6, 5, 5, 4, 5, 4, 5, 3, 3, 4, 4, 5, 5, 5, 5, 5, 6, 6, 5, 6, 5, 5, 5, 6, 5, 5, 4, 5]",0
